u,v,key,osmid,highway,lanes,oneway,reversed,length,geometry,ref,name,bridge,maxspeed,service,access,tunnel,width
149507180,2859910656,0,282047207,secondary,2,True,False,18.081849764236065,"LINESTRING (-98.4813469 29.4223089, -98.4812716 29.4221601)",,Tower of the Americas Way,,,,,,
149507180,3981890020,0,1031138976,primary,2,True,False,17.3499489388399,"LINESTRING (-98.4813469 29.4223089, -98.4815172 29.4223573)",,East Commerce Street,,,,,,
149507181,3489251916,0,540664268,motorway_link,2,True,False,34.15546870730014,"LINESTRING (-98.4814807 29.4227154, -98.4814024 29.4224159)",,,,,,,,
149507181,11119612361,0,176733112,motorway_link,1,True,False,28.93653726306544,"LINESTRING (-98.4814807 29.4227154, -98.4815 29.4225828, -98.481556 29.4225057, -98.4815932 29.4224916)",,,,,,,,
149507191,149507181,0,"[1040531977, 1031098002, 28402101]",motorway_link,"['3', '1', '2']",True,False,243.54635250957415,"LINESTRING (-98.4816749 29.4248916, -98.481694 29.424374, -98.481668 29.423881, -98.481646 29.423554, -98.481602 29.423253, -98.4815189 29.4228846, -98.4814807 29.4227154)",,,,,,,,
149507191,149462624,0,"[1338985322, 99940108, 97902388]",motorway,4,True,False,382.7218788711429,"LINESTRING (-98.4816749 29.4248916, -98.481488 29.424192, -98.481411 29.423912, -98.481291 29.423528, -98.480962 29.4225004, -98.4807229 29.4217447, -98.4806754 29.4215623)",I 37;US 281,William J Bordelon Freeway,yes,65 mph,,,,
149509128,149522925,0,"[99940116, 154845574]",motorway,4,True,False,199.78152295358592,"LINESTRING (-98.4809752 29.4232671, -98.4810812 29.4236267, -98.4812 29.4239915, -98.4813346 29.4244704, -98.4813757 29.4246682, -98.4814413 29.4250157)",I 37;US 281,William J Bordelon Freeway,yes,65 mph,,,,
149509149,311985333,0,"[97902385, 97902374, 15130455]",motorway_link,,True,False,415.08116688714006,"LINESTRING (-98.480236 29.417459, -98.4801464 29.4179982, -98.4800851 29.4183955, -98.4800386 29.4185997, -98.4799337 29.4189113, -98.4798098 29.4192506, -98.4797073 29.4195384, -98.4796611 29.4197184, -98.4796203 29.4198839, -98.4796016 29.4199832, -98.47957 29.420164, -98.4796921 29.4211178)",,,yes,,,,,
149509149,149509128,0,"[97902373, 97902378, 97902381, 1033818419, 97902389]",motorway,4,True,False,654.113525929404,"LINESTRING (-98.480236 29.417459, -98.4802556 29.4184647, -98.4802671 29.4199074, -98.480268 29.420579, -98.48035 29.42113, -98.480392 29.421355, -98.4804602 29.4216113, -98.480515 29.4217752, -98.4807066 29.4224453, -98.4808811 29.4229845, -98.4809752 29.4232671)",I 37;US 281,William J Bordelon Freeway,yes,65 mph,,,,
149509874,149509866,0,15130506,secondary_link,,True,False,46.80666130614983,"LINESTRING (-98.4227076 29.4246989, -98.4226044 29.4246586, -98.4225541 29.4246236, -98.4225105 29.4245739, -98.4224937 29.4245196, -98.4224977 29.4244589, -98.4225118 29.424373)",,,,,,,,
149509874,149512874,0,1036526805,primary,3,True,False,51.256994430859464,"LINESTRING (-98.4227076 29.4246989, -98.4223495 29.4247069, -98.4221785 29.424709)",,East Houston Street,,,,,,
149512181,149458714,0,"[1033491186, 97897539, 121955941]",motorway,5,True,False,401.3379082520866,"LINESTRING (-98.480088 29.399816, -98.4803504 29.4003393, -98.4804418 29.400574, -98.480487 29.4006972, -98.4805784 29.4009695, -98.4806674 29.4012926, -98.4807237 29.4015729, -98.480779 29.4019061, -98.480807 29.4021061, -98.4808288 29.4022734, -98.4808475 29.4025137, -98.4808465 29.4027505, -98.4808321 29.4029849, -98.480817 29.40309, -98.480796 29.403325)",I 37;US 281,William J Bordelon Freeway,yes,65 mph,,,,
149512874,149509866,0,15130754,motorway_link,,True,False,49.375282321655305,"LINESTRING (-98.4221785 29.424709, -98.4225118 29.424373)",,,,,,,,
149513174,150036534,0,15130788,motorway_link,1,True,False,271.1401685759072,"LINESTRING (-98.4536205 29.4387302, -98.4531318 29.438807, -98.4527251 29.4388784, -98.452325 29.4389567, -98.4520486 29.4389996, -98.4518361 29.4390201, -98.4516519 29.4390383, -98.4514693 29.4390438, -98.4508571 29.4391013)",,,,,,,,
149513174,149933411,0,1031300520,secondary,3,True,False,76.49514335689224,"LINESTRING (-98.4536205 29.4387302, -98.453157 29.4387437, -98.4529216 29.4387485, -98.4528309 29.4387495)",,Interstate 35 North,,,,,,
149513183,6693461215,0,"[15130789, 711866302]",motorway_link,2,True,False,469.98115094701814,"LINESTRING (-98.4607648 29.438334, -98.4595449 29.4382954, -98.4589115 29.4382523, -98.4582755 29.4382255, -98.4579885 29.4382282, -98.4576169 29.4382322, -98.4574128 29.4382416, -98.4572473 29.4382588, -98.4571578 29.438268, -98.4570353 29.4382833, -98.4563936 29.4383544, -98.4559281 29.4384111)",,,,,,,,
149513183,150036534,0,"[94185211, 94185147, 154845566]",motorway,3,True,False,964.8818048441728,"LINESTRING (-98.4607648 29.438334, -98.4596186 29.4383638, -98.4592128 29.4383868, -98.4587052 29.4384269, -98.458114 29.438488, -98.457365 29.438587, -98.4564441 29.4387028, -98.4556695 29.4388077, -98.4553294 29.4388518, -98.45504 29.438893, -98.4547224 29.438934, -98.4543404 29.4389811, -98.4540262 29.4390146, -98.4536762 29.4390433, -98.4529947 29.4390872, -98.4525461 29.4391044, -98.4520315 29.4391108, -98.4508571 29.4391013)",I 35,North Pan Am Expressway,yes,60 mph,,,,
149515962,6121723405,0,15171430,secondary,2,False,True,87.41059190214652,"LINESTRING (-98.401091 29.4335683, -98.4019936 29.433566)",,Emil Street,,,,,,
149515962,1131121003,0,15131029,secondary,2,False,False,25.58382330053198,"LINESTRING (-98.401091 29.4335683, -98.4010095 29.4334708, -98.4009355 29.4333823)",,,,,,,,
149515962,1131120971,0,15171430,secondary,2,False,False,27.2907984531965,"LINESTRING (-98.401091 29.4335683, -98.4009009 29.4335647, -98.4008093 29.4335676)",,Emil Street,,,,,,
149517519,149519600,0,1035982170,motorway_link,2,True,False,213.07198194887673,"LINESTRING (-98.4721185 29.4382339, -98.471647 29.4382409, -98.4711046 29.438246, -98.4699201 29.4383027)",,,,,,,,
149517965,149517967,0,15131232,residential,,False,False,57.71317355603095,"LINESTRING (-98.460883 29.433445, -98.460877 29.433964)",,,,,,,,
149517965,149541913,0,15138009,residential,,False,False,126.09807922500137,"LINESTRING (-98.460883 29.433445, -98.459862 29.433448, -98.459581 29.433454)",,Moten Alley,,,,,,
149517965,149590467,0,"[15179586, 15179588]",residential,,False,False,160.8399983677123,"LINESTRING (-98.460883 29.433445, -98.460886 29.433136, -98.45958 29.433143)",,Rudolph Street,,,,,,
149517967,149517965,0,15131232,residential,,False,True,57.71317355603095,"LINESTRING (-98.460877 29.433964, -98.460883 29.433445)",,,,,,,,
149517967,150005021,0,100329936,residential,,False,True,109.3349769240068,"LINESTRING (-98.460877 29.433964, -98.462006 29.433964)",,Sherman Street,,,,,,
149517967,149590441,0,100329936,residential,,False,False,124.94884294058427,"LINESTRING (-98.460877 29.433964, -98.459777 29.433974, -98.459587 29.433967)",,Sherman Street,,,,,,
149518016,149519504,0,94058876,motorway,3,True,False,1172.8686366080274,"LINESTRING (-98.4261574 29.4486957, -98.4277664 29.4478172, -98.4292868 29.4469927, -98.4308297 29.4461491, -98.4315176 29.4457687, -98.4322648 29.4453457, -98.4339159 29.4443883, -98.4344606 29.4440757, -98.4363389 29.4429837)",I 35,North Pan Am Expressway,,60 mph,,,,
149518016,6112044113,0,711860853,motorway_link,,True,False,423.28753560959603,"LINESTRING (-98.4261574 29.4486957, -98.4268584 29.4483963, -98.4269724 29.4483379, -98.4271691 29.4482469, -98.4272956 29.4481884, -98.4276349 29.4480319, -98.4279327 29.4478859, -98.4284047 29.4476384, -98.4287279 29.4474749, -98.4288701 29.4474095, -98.4290203 29.4473382, -98.4292255 29.447246, -98.4294831 29.4471291, -98.4297092 29.4470199, -98.4300119 29.446905)",,,,,,,,
149518028,1093422799,0,15131239,motorway_link,,True,False,358.0597100817852,"LINESTRING (-98.4217808 29.4505284, -98.4208608 29.4508273, -98.4202428 29.4510211, -98.4195963 29.4512539, -98.4194201 29.4513196, -98.4183549 29.4517366)",,,,,,,,
149518028,149494261,0,"[1338841019, 94058878]",motorway,4,True,False,656.9244747630863,"LINESTRING (-98.4217808 29.4505284, -98.4191887 29.4516542, -98.4184921 29.4519563, -98.4180066 29.4521745, -98.4176757 29.4523327, -98.4172474 29.4525482, -98.4169265 29.452732, -98.4166113 29.4529226, -98.4158809 29.4534146)",I 35,North Pan Am Expressway,,60 mph,,,,
149518034,149518040,0,15131240,motorway_link,,True,False,246.41148537183003,"LINESTRING (-98.412176 29.4580636, -98.4118112 29.4586214, -98.411684 29.4588131, -98.4113341 29.4593373, -98.410906 29.459984)",,,,,,,,
149518034,4972845985,0,1026929090,motorway,3,True,False,522.5718489897365,"LINESTRING (-98.412176 29.4580636, -98.411171 29.4600621, -98.41052 29.4613604, -98.4103098 29.4617744, -98.410014 29.4623697)",I 35,North Pan Am Expressway,,60 mph,,,,
149518040,8436844056,0,15158150,secondary,2,True,False,71.83684909367747,"LINESTRING (-98.410906 29.459984, -98.410816 29.460168, -98.4106137 29.4605778)",,Interstate 35 North,,,,,,
149518051,149480623,0,15132543,motorway_link,1,True,False,258.4501064205424,"LINESTRING (-98.4084428 29.452552, -98.408138 29.452211, -98.407861 29.451836, -98.407583 29.451347, -98.4071272 29.4505385)",,,,,,,,
149518051,150059515,0,"[372425252, 156137207]",motorway_link,"['1', '2']",True,False,701.6097849238747,"LINESTRING (-98.4084428 29.452552, -98.4080832 29.4522792, -98.4077652 29.4520064, -98.4075044 29.451747, -98.4071664 29.4513492, -98.4068654 29.4509124, -98.4059424 29.4494649, -98.4057372 29.4491558, -98.4055226 29.4489139, -98.4052803 29.4486733, -98.4050759 29.4485074, -98.404871 29.448365, -98.4043695 29.4480479, -98.404197 29.447964, -98.4038548 29.447811)",,,,,,,,
149519504,150035858,0,"[94058880, 1026395460, 94058867, 94058869, 94058876]",motorway,3,True,False,662.1554452595797,"LINESTRING (-98.4363389 29.4429837, -98.436759 29.4427392, -98.4378031 29.442132, -98.4384608 29.4417522, -98.4390228 29.4414527, -98.4393569 29.4412833, -98.4397428 29.4410963, -98.4401341 29.440915, -98.4405706 29.4407331, -98.4409488 29.4405826, -98.4412058 29.440487, -98.4414897 29.440389, -98.4417324 29.4403081, -98.4420948 29.4401874, -98.4423062 29.4401197)",I 35,North Pan Am Expressway,yes,60 mph,,,,
149519505,6112044088,0,155394550,secondary,3,True,False,12.771188403529136,"LINESTRING (-98.432429 29.445518, -98.4325389 29.4454545)",,Interstate 35 North,,,,,,
149519505,149519504,0,15131385,motorway_link,1,True,False,472.17422235761944,"LINESTRING (-98.432429 29.445518, -98.4334882 29.4447616, -98.4337968 29.4445653, -98.4340831 29.4443861, -98.4363389 29.4429837)",,,,,,,,
149519585,149517519,0,"[15131394, 132681562, 132681551]",motorway_link,1,True,False,672.4602217895327,"LINESTRING (-98.477404 29.435437, -98.476781 29.436637, -98.4766742 29.4368762, -98.4766023 29.437011, -98.4764749 29.4372005, -98.4763518 29.4373528, -98.4761954 29.437501, -98.4760012 29.4376612, -98.4758379 29.4377706, -98.4757038 29.4378419, -98.4756111 29.4378862, -98.4754913 29.4379304, -98.4753614 29.4379762, -98.4751928 29.4380209, -98.4750057 29.4380583, -98.4748374 29.4380779, -98.474443 29.4381028, -98.4739631 29.4381275, -98.4733635 29.4381608, -98.47298 29.4381834, -98.4721185 29.4382339)",,,yes,,,,,
149519585,311986629,0,"[30450033, 154845570]",motorway,4,True,False,272.67029038848005,"LINESTRING (-98.477404 29.435437, -98.477107 29.436151, -98.477034 29.436424, -98.4769919 29.436673, -98.4769667 29.4369784, -98.4769787 29.4372032, -98.4770265 29.437434, -98.4771362 29.4378173)",I 37;US 281,William J Bordelon Freeway,yes,60 mph,,,,
149519600,149492462,0,138708877,motorway,5,True,False,337.35943661804754,"LINESTRING (-98.4699201 29.4383027, -98.4675454 29.4383152, -98.4664364 29.4383165)",I 35,North Pan Am Expressway,,60 mph,,,,
149520253,6642851623,0,181577742,secondary,2,True,False,142.51200919828148,"LINESTRING (-98.420464 29.426251, -98.420947 29.425864, -98.4215055 29.4253468)",,Interstate 10 East,,,,,,
149520266,6642851626,0,157389486,secondary,,False,False,77.4962471069512,"LINESTRING (-98.420777 29.426572, -98.4214936 29.4262619)",,East Commerce Street,,,,,,
149520266,149520253,0,15131482,secondary_link,1,True,False,64.57204545890255,"LINESTRING (-98.420777 29.426572, -98.420624 29.426572, -98.420552 29.426559, -98.420494 29.426533, -98.420436 29.426495, -98.420408 29.426444, -98.420408 29.42633, -98.420464 29.426251)",,,,,,,,
149521594,2536047530,0,176832804,secondary,3,True,False,106.19546653259545,"LINESTRING (-98.413214 29.457185, -98.413225 29.457169, -98.413536 29.456834, -98.4138496 29.4565639, -98.4139495 29.456479)",,Interstate 35 North,,,,,,
149521595,149521600,0,15131627,motorway_link,1,True,False,310.29828881331537,"LINESTRING (-98.4364271 29.4427506, -98.4356751 29.4431032, -98.4351139 29.4433584, -98.434653 29.443563, -98.4343881 29.4436917, -98.4341447 29.4438107, -98.4336134 29.4440847)",,,,,,,,
149521595,150036507,0,94058872,motorway,3,True,False,1336.7962885228924,"LINESTRING (-98.4364271 29.4427506, -98.4356189 29.4432162, -98.4347738 29.4437088, -98.4341174 29.4440874, -98.4323214 29.4451249, -98.4320306 29.4452961, -98.4310942 29.4458194, -98.4306488 29.4460624, -98.4298165 29.4465195, -98.427965 29.4475259, -98.4252775 29.4489866, -98.4247944 29.4492211)",I 35,North Pan Am Expressway,,60 mph,,,,
149521600,6660116302,0,1034075676,secondary,3,True,False,8.100315309438626,"LINESTRING (-98.4336134 29.4440847, -98.4335426 29.4441235)",,Interstate 35 North,,,,,,
149522579,8190257512,0,15163070,residential,,False,True,58.85416291415199,"LINESTRING (-98.428109 29.4471572, -98.4277099 29.446758)",,Splashtown,,,,,,
149522579,6693424742,0,156137210,secondary,2,True,False,37.758586875748385,"LINESTRING (-98.428109 29.4471572, -98.4277795 29.4473388)",,Interstate 35 North,,,,,,
149522895,12128130301,0,15131770,motorway_link,,True,False,12.36344751199638,"LINESTRING (-98.4801911 29.4220482, -98.4802237 29.4221557)",,,,,,,,
149522895,12128109584,0,15163817,unclassified,,True,False,10.600875365706253,"LINESTRING (-98.4801911 29.4220482, -98.4801624 29.4221402)",,Chestnut Street,,,,,,
149522895,12128130397,0,156137178,primary,4,False,True,28.059711245369424,"LINESTRING (-98.4801911 29.4220482, -98.4799108 29.4219844)",,East Commerce Street,,,,,,
149522895,2859910663,0,309037893,primary,,False,False,65.70520272070726,"LINESTRING (-98.4801911 29.4220482, -98.4808489 29.4221927)",,East Commerce Street,,,,,,
149522925,149523660,0,99940116,motorway,4,True,False,672.5583212361178,"LINESTRING (-98.4814413 29.4250157, -98.4814805 29.4254642, -98.481492 29.426118, -98.481499 29.426371, -98.481517 29.4273707, -98.481497 29.4279013, -98.4814679 29.4282809, -98.4814018 29.4286599, -98.4813659 29.4288222, -98.4813027 29.4289983, -98.4811539 29.4293558, -98.4809215 29.4297882, -98.4806613 29.4301958, -98.4801974 29.4307958)",I 37;US 281,William J Bordelon Freeway,yes,65 mph,,,,
149523626,149523628,0,15131840,motorway_link,1,True,False,191.9027382355932,"LINESTRING (-98.4016536 29.4467257, -98.4012111 29.4466442, -98.4005404 29.4464508, -98.3997703 29.4461979)",,,,,,,,
149523626,6649977943,0,144881120,secondary,,True,False,103.34070057214146,"LINESTRING (-98.4016536 29.4467257, -98.4010764 29.4465292, -98.4006644 29.4463771)",,Northeast Loop 410,,,,,,
149523660,149519585,0,"[99940104, 242678633, 152455294]",motorway,5,True,False,585.4880707223354,"LINESTRING (-98.4801974 29.4307958, -98.4801179 29.4309089, -98.479505 29.431679, -98.478418 29.433222, -98.47819 29.433648, -98.4778172 29.4345039, -98.477404 29.435437)",I 37;US 281,William J Bordelon Freeway,yes,"['60 mph', '65 mph']",,,,
149523667,149523660,0,"[1343700201, 99940117]",motorway_link,,True,False,268.2463829264858,"LINESTRING (-98.4809852 29.4285396, -98.4810121 29.4287445, -98.481015 29.428949, -98.4810124 29.4291347, -98.4809807 29.4292772, -98.4809318 29.4294607, -98.4808479 29.4296619, -98.4805151 29.4301923, -98.4801974 29.4307958)",,,yes,,,,,
149523672,7791587483,0,152455306,tertiary,,True,False,66.45298310852259,"LINESTRING (-98.4806274 29.4279837, -98.4806211 29.4285813)",,Live Oak Street,,,,,,
149523672,149523667,0,15131844,motorway_link,,True,False,71.22714940360775,"LINESTRING (-98.4806274 29.4279837, -98.480723 29.428193, -98.4808557 29.4283575, -98.480926 29.4284515, -98.4809852 29.4285396)",,,,,,,,
149524138,1093422778,0,682521403,motorway,4,True,False,354.81563808608234,"LINESTRING (-98.4171813 29.4527701, -98.4176135 29.4525323, -98.4179812 29.4523653, -98.418334 29.4522041, -98.4188858 29.4519687, -98.4204331 29.4513034)",I 35,North Pan Am Expressway,,60 mph,,,,
149525850,9933919998,0,350704236,primary,2,True,False,25.688052392922042,"LINESTRING (-98.4054872 29.4322027, -98.4054905 29.4324337)",Loop 13,North W. W. White Road,,,,,,
149525850,1131120975,0,1064796473,secondary,,True,False,16.85018775846912,"LINESTRING (-98.4054872 29.4322027, -98.4056525 29.4321554)",,Interstate 10 East,,,,,,
149525851,149525850,0,1084039330,motorway_link,2,True,False,35.51112927275076,"LINESTRING (-98.405129 29.432271, -98.4054872 29.4322027)",,,,,,,,
149525851,9933919998,0,1084039328,motorway_link,1,True,False,41.381446482978646,"LINESTRING (-98.405129 29.432271, -98.4052951 29.4322929, -98.4053807 29.4323253, -98.4054905 29.4324337)",,,,,,,,
149527493,3981889781,0,309037896,secondary,2,True,False,10.33446985970314,"LINESTRING (-98.4809617 29.4190343, -98.4809742 29.418942)",,Tower of the Americas Way,,,,,,
149527493,3981889786,0,395277633,service,,False,True,9.939562067295602,"LINESTRING (-98.4809617 29.4190343, -98.4810638 29.4190433)",,,,,,,,
149527493,3981889768,0,176732945,tertiary,,False,False,103.01923370949068,"LINESTRING (-98.4809617 29.4190343, -98.4808058 29.4190142, -98.4805755 29.4189569, -98.4799686 29.4187169)",,Montana Street,,,,,,
149528756,150035810,0,15132348,motorway_link,,True,False,353.76070498445984,"LINESTRING (-98.4117427 29.4598869, -98.4121173 29.4588498, -98.4122659 29.4584316, -98.4129708 29.456893)",,,,,,,,
149528756,149521594,0,176832804,secondary,3,True,False,332.79446037441147,"LINESTRING (-98.4117427 29.4598869, -98.412194 29.458945, -98.412748 29.457923, -98.413214 29.457185)",,Interstate 35 North,,,,,,
149529477,149453406,0,"[15125280, 110486082, 110486091]",motorway_link,1,True,False,421.2472773755879,"LINESTRING (-98.4070375 29.4528853, -98.4074569 29.4528759, -98.407645 29.4529087, -98.4078629 29.4529654, -98.4083411 29.4531337, -98.409742 29.4536467, -98.4099516 29.4537274, -98.4101386 29.4538008, -98.4104115 29.453929, -98.4110607 29.4542234)",,,yes,,,,,
149529477,149985983,0,28566234,secondary,2,True,False,280.8339602259458,"LINESTRING (-98.4070375 29.4528853, -98.40735 29.4529055, -98.4075042 29.4529431, -98.4077494 29.4530196, -98.40816 29.4531818, -98.4087791 29.4534388, -98.4097121 29.4538183)",,Northeast Loop 410,,,,,,
149531435,8170590128,0,155394550,secondary,3,True,False,42.9435949491172,"LINESTRING (-98.430952 29.446356, -98.4313236 29.4461452)",,Interstate 35 North,,,,,,
149532238,149532240,0,15132698,residential,,False,False,202.16319214999425,"LINESTRING (-98.449284 29.407431, -98.447197 29.407435)",,G Street,,,,,,
149532238,149606875,0,169549414,residential,,False,False,64.71735113141392,"LINESTRING (-98.449284 29.407431, -98.449279 29.406849)",,Clark Avenue,,,,,,
149532238,149606871,0,169549414,residential,,False,True,109.86142600016547,"LINESTRING (-98.449284 29.407431, -98.449288 29.408419)",,Clark Avenue,,,,,,
149532240,149532242,0,15132698,residential,,False,False,198.96683970396742,"LINESTRING (-98.447197 29.407435, -98.445143 29.40744)",,G Street,,,,,,
149532240,149532238,0,15132698,residential,,False,True,202.16319214999425,"LINESTRING (-98.447197 29.407435, -98.449284 29.407431)",,G Street,,,,,,
149532240,149579249,0,15180772,residential,,False,False,108.71557318210185,"LINESTRING (-98.447197 29.407435, -98.4471988 29.4064573)",,Hallie Avenue,,,,,,
149532240,149834652,0,15180772,residential,,False,True,110.19586069187427,"LINESTRING (-98.447197 29.407435, -98.447203 29.408426)",,Hallie Avenue,,,,,,
149532242,149482240,0,15132698,residential,,False,False,70.37456738622518,"LINESTRING (-98.445143 29.40744, -98.4444165 29.4074417)",,G Street,,,,,,
149532242,149532240,0,15132698,residential,,False,True,198.96683970396742,"LINESTRING (-98.445143 29.40744, -98.447197 29.407435)",,G Street,,,,,,
149532242,149834654,0,133585615,residential,,False,True,110.08466715575626,"LINESTRING (-98.445143 29.40744, -98.445149 29.40843)",,Anita Street,,,,,,
149532272,149532274,0,15132701,residential,,False,False,56.08634144510029,"LINESTRING (-98.441589 29.407442, -98.44101 29.407442)",,G Street,,,,,,
149532272,149579188,0,"[15152412, 15132701]",residential,,False,"[False, True]",255.9598197761602,"LINESTRING (-98.441589 29.407442, -98.44308 29.407443, -98.443074 29.40644)",,"['G Street', 'Cora Avenue']",,,,,,
149532272,149834660,0,15169522,residential,,False,False,118.58511671948614,"LINESTRING (-98.441589 29.407442, -98.441536 29.407534, -98.441489 29.407603, -98.441325 29.407818, -98.441259 29.407919, -98.441104 29.408208, -98.44109 29.408253, -98.441079 29.408396)",,Twohig Avenue,,,,,,
149532274,149532272,0,15132701,residential,,False,True,56.08634144510029,"LINESTRING (-98.44101 29.407442, -98.441589 29.407442)",,G Street,,,,,,
149532274,149579190,0,15183133,residential,,False,False,111.532875628555,"LINESTRING (-98.44101 29.407442, -98.441 29.406439)",,Nellie Street,,,,,,
149532274,149711576,0,"[15143964, 15132701]",residential,,False,"[False, True]",334.0551622011864,"LINESTRING (-98.44101 29.407442, -98.43936 29.407443, -98.439299 29.407451, -98.439267 29.407471, -98.439187 29.407577, -98.439182 29.407626, -98.439191 29.407666, -98.439224 29.407703, -98.439307 29.407761, -98.440053 29.408232, -98.440358 29.40841)",,"['Hampton Street', 'G Street']",,,,,,
